0:0:0:0:0:0:0:1 - - [06/Nov/2020:17:19:44 +0700] "GET /test1/SachController HTTP/1.1" 200 28500
0:0:0:0:0:0:0:1 - - [06/Nov/2020:17:19:48 +0700] "GET /test1/SachController?txttk=t%C3%A2y+du+k%C3%AD HTTP/1.1" 200 12095
0:0:0:0:0:0:0:1 - - [06/Nov/2020:17:19:49 +0700] "GET /test1/cart.jsp?id=s1%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%09&tensach=T%C3%A2y%20Du%20K%C3%AD%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%09&tacgia=ha1&gia=60000%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&hinhanh=http%3A%2F%2Fwww.minhkhai.vn%2Fhinhlon%2F5135272775327.JPG%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Nov/2020:17:19:49 +0700] "GET /test1/viewcart.jsp HTTP/1.1" 200 6557
0:0:0:0:0:0:0:1 - - [06/Nov/2020:17:19:51 +0700] "GET /test1/SachController HTTP/1.1" 200 28500
0:0:0:0:0:0:0:1 - - [06/Nov/2020:17:19:57 +0700] "GET /test1/cart.jsp?id=s9%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&tensach=L%E1%BA%ADp%20Tr%C3%ACnh%20C%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%09&tacgia=ha1&gia=20000%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&hinhanh=http%3A%2F%2Fwww.minhkhai.vn%2Fhinhlon%2F8935087501985.jpg%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Nov/2020:17:19:57 +0700] "GET /test1/viewcart.jsp HTTP/1.1" 200 8742
0:0:0:0:0:0:0:1 - - [06/Nov/2020:17:19:59 +0700] "GET /test1/ViewcartController HTTP/1.1" 200 16845
0:0:0:0:0:0:0:1 - - [06/Nov/2020:17:20:02 +0700] "GET /test1/Delete_book.jsp?id=s9%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [06/Nov/2020:17:20:04 +0700] "GET /test1/Delete_book.jsp?id=s1%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%09 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [06/Nov/2020:17:20:05 +0700] "GET /test1/SachController HTTP/1.1" 200 28499
